T, Cp, H, S
46200, 142.14900884833375, 2205511.4299174477, 297.73671565882785
46300, 142.31334955696568, 2219734.6952392315, 298.04424577562287
46400, 142.46002980692472, 2233973.51113598, 298.35144790685905
46500, 142.5891112078373, 2248226.114561647, 298.65828550889745
46600, 142.7006649778697, 2262490.749112739, 298.96472241630613
46700, 142.79477176359833, 2276765.665980778, 299.2707228590331
46800, 142.8715214511844, 2291049.1248854813, 299.5762514789853
46900, 142.93101296929134, 2305339.394988863, 299.8812733460229
47000, 142.9733540841682, 2319634.755789605, 300.185753973362
47100, 142.99866118742713, 2333933.497996023, 300.4896593323603
47200, 143.0070590769975, 2348233.924377597, 300.7929558666901
47300, 142.99868073162236, 2362534.3505946896, 301.09561050590105
47400, 142.9736670794715, 2376833.106005102, 301.39759067834734
47500, 142.93216676140494, 2391128.53444679, 301.69886432348187
47600, 142.87433588917884, 2405418.9949975354, 301.9993999035302
47700, 142.8003377992763, 2419702.8627096103, 302.29916641452155
47800, 142.71034280270177, 2433978.529319708, 302.59813339668483
47900, 142.60452793129048, 2448244.4039337775, 302.8962709442118
48000, 142.48307668095438, 2462498.9136864636, 303.19354971438725
48100, 142.3461787523831, 2476740.5043741306, 303.48994093607826
48200, 142.1940297895726, 2490967.6410627975, 303.78541641761024
48300, 142.02683111675344, 2505178.8086689995, 304.0799485540014
48400, 141.84478947403127, 2519372.5125147556, 304.3735103335884
48500, 141.64811675226744, 2533547.2788557378, 304.6660753440292
48600, 141.43702972758445, 2547701.655383328, 304.95761777770554
48700, 141.21174979591032, 2561834.2116995365, 305.24811243651425
48800, 140.97250270796067, 2575943.539766063, 305.53753473607657
48900, 140.71951830507112, 2590028.254326411, 305.82586070935446
49000, 140.45303025624318, 2604086.993301543, 306.11306700968925
49100, 140.1732757967034, 2618118.418160283, 306.3991309132923
49200, 139.88049546850374, 2632121.214261931, 306.6840303211501
49300, 139.5749328632639, 2646094.0911749294, 306.9677437604169
49400, 139.25683436755716, 2660035.782968751, 307.250250385256
49500, 138.9264489112002, 2673945.0484805466, 307.53152997716023
49600, 138.58402771866855, 2687820.6715574735, 307.81156294477756
49700, 138.22982406401974, 2701661.4612735384, 308.09033032322685
49800, 137.86409302952953, 2715466.2521225857, 308.36781377293966
49900, 137.48709126829672, 2729233.904187112, 308.64399557802966
50000, 137.09907677103303, 2742963.3032837803, 308.91885864421096
