T, Cp, H, S
31100, 52.5242542808278, 983320.379918771, 273.6614269900258
31200, 52.5358503840118, 988573.4106790302, 273.83006374641303
31300, 52.544399887350075, 993827.4484414781, 273.9981930909865
31400, 52.54993650596232, 999082.1902262822, 274.1658085963495
31500, 52.552494609471076, 1004337.3364581456, 274.33290400466853
31600, 52.55210918667036, 1009592.5910299838, 274.49947322754133
31700, 52.54881581060045, 1014847.6613630936, 274.66551034575724
31800, 52.542650604055574, 1020102.2584638484, 274.8310096089508
31900, 52.53365020554824, 1025356.0969769702, 274.9959654351541
32000, 52.521851735754, 1030608.8952354162, 275.1603724102503
32100, 52.507292764458036, 1035860.3753069416, 275.3242252873308
32200, 52.490011278024014, 1041110.2630373756, 275.4875189859618
32300, 52.470045647403865, 1046358.2880906807, 275.65024859136105
32400, 52.44743459670601, 1051604.183985829, 275.8124093534899
32500, 52.42221717233822, 1056847.6881305755, 275.9739966860632
32600, 52.39443271273968, 1062088.5418521643, 276.1350061654806
32700, 52.364120818715854, 1067326.4904250498, 276.29543352968216
32800, 52.33132132438803, 1072561.2830956704, 276.455274676932
32900, 52.296074268768706, 1077792.6731043544, 276.61452566453295
33000, 52.25841986797236, 1083020.417704418, 276.7731827074756
33100, 52.218398488069965, 1088244.2781785086, 276.9312421770241
33200, 52.176050618594765, 1093464.0198522713, 277.08870059924305
33300, 52.131416846705164, 1098679.4121053996, 277.24555465346754
33400, 52.08453783201041, 1103890.2283801325, 277.40180117071935
33500, 52.03545428206226, 1109096.2461872664, 277.5574371320732
33600, 51.98420692851662, 1114297.2471097573, 277.7124596669749
33700, 51.93083650396632, 1119493.0168039605, 277.8668660515144
33800, 51.875383719446916, 1124683.3449985995, 278.02065370665764
33900, 51.817889242614925, 1129868.0254915112, 278.17382019643793
34000, 51.758393676598594, 1135046.8561442445, 278.3263632261118
34100, 51.69693753951922, 1140219.6388745792, 278.4782806402796
34200, 51.63356124468077, 1145386.1796470275, 278.6295704209758
34300, 51.568305081425, 1150546.2884613925, 278.78023068572975
34400, 51.50120919664814, 1155699.7793394402, 278.93025968559954
34500, 51.43231357697456, 1160846.4703097565, 279.07965580318245
34600, 51.361658031582564, 1165986.1833908602, 279.22841755060307
34700, 51.28928217567659, 1171118.744572622, 279.3765435674819
34800, 51.2152254145992, 1176243.9837960731, 279.5240326188867
34900, 51.13952692857654, 1181361.7349316434, 279.670883593268
35000, 51.06222565808938, 1186471.8357559214, 279.8170955003824
35100, 50.98336028986235, 1191574.1279269673, 279.9626674692036
35200, 50.902969243462955, 1196668.4569582662, 280.1075987458249
35300, 50.821090658501554, 1201754.6721913656, 280.2518886913536
35400, 50.73776238242345, 1206832.6267672668, 280.39553677980075
35500, 50.65302195888369, 1211902.1775966182, 280.53854259596613
35600, 50.56690661669455, 1216963.1853287835, 280.68090583332145
35700, 50.479453259336076, 1222015.5143198245, 280.8226262918933
35800, 50.39069845501918, 1227059.0325994682, 280.9637038761467
35900, 50.3006784272907, 1232093.6118371075, 281.1041385928712
36000, 50.20942904616985, 1237119.1273068823, 281.24393054907165
36100, 50.11698581980508, 1242135.4578519105, 281.3830799498635
36200, 50.02338388664022, 1247142.4858477022, 281.52158709637547
36300, 49.92865800807847, 1252140.0971648192, 281.65945238365964
36400, 49.832842561633555, 1257128.1811308218, 281.7966762986117
36500, 49.73597153455569, 1262106.6304915647, 281.9332594179003
36600, 49.63807851792149, 1267075.341371861, 282.06920240590927
36700, 49.53919670117605, 1272034.213235597, 282.20450601269147
36800, 49.4393588671155, 1276983.1488453094, 282.3391710719364
36900, 49.33859738729844, 1281922.05422129, 282.47319849895285
37000, 49.23694421787474, 1286850.838600248, 282.6065892886664
37100, 49.134430895819804, 1291769.4143935803, 282.7393445136336
37200, 49.03108853556302, 1296677.6971452783, 282.871465322073
37300, 48.926947825998575, 1301575.605489525, 283.0029529359142
37400, 48.8220390278673, 1306463.0611080036, 283.13380864886585
37500, 48.71639197149812, 1311339.9886869704, 283.26403382450223
37600, 48.61003605489745, 1316206.315874111, 283.3936298943703
37700, 48.503000242176, 1321061.97323523, 283.5225983561173
37800, 48.39531306230093, 1325906.894210793, 283.650940771639
37900, 48.28700260816305, 1330741.0150723665, 283.7786587652495
38000, 48.178096535947766, 1335564.2748789748, 283.9057540218742
38100, 48.06862206479926, 1340376.6154334103, 284.0322282852635
38200, 47.95860597676693, 1345177.9812385244, 284.15808335623075
38300, 47.848074617024054, 1349968.3194535251, 284.28332109091286
38400, 47.73705389434788, 1354747.579850315, 284.407943399055
38500, 47.62556928185129, 1359515.7147698835, 284.53195224231814
38600, 47.513645817955975, 1364272.6790787876, 284.6553496326121
38700, 47.40130810759726, 1369018.4301257392, 284.778137630452
38800, 47.288580323650805, 1373752.9276983317, 284.9003183433397
38900, 47.175486208571996, 1378476.1339799082, 285.02189392416994
39000, 47.062049076238466, 1383188.0135066113, 285.14286656966163
39100, 46.948291813986756, 1387888.5331246299, 285.2632385188135
39200, 46.834236884834226, 1392577.6619476483, 285.3830120513862
39300, 46.719906329877524, 1397255.3713145368, 285.50218948640793
39400, 46.60532177085888, 1401921.6347472845, 285.62077318070703
39500, 46.4905044128922, 1406576.4279092024, 285.73876552746884
39600, 46.375475047340515, 1411219.7285633998, 285.85616895481775
39700, 46.26025405483727, 1415851.5165315585, 285.9729859244259
39800, 46.14486140844308, 1420471.7736530204, 286.08921893014553
39900, 46.02931667693111, 1425080.4837441884, 286.20487049666735
40000, 45.91363902819315, 1429677.632558274, 286.31994317820454
40100, 45.7978472327598, 1434263.2077453749, 286.43443955720056
40200, 45.68195966742699, 1438837.1988129287, 286.5483622430633
40300, 45.565994318983186, 1443399.5970865192, 286.66171387092317
40400, 45.44996878802966, 1447950.3956710668, 286.7744971004165
40500, 45.33390029288819, 1452489.5894124054, 286.88671461449303
40600, 45.217805673589496, 1457017.1748592549, 286.99836911824826
40700, 45.10170139593693, 1461533.1502255898, 287.10946333777986
40800, 44.98560355563904, 1466037.5153534277, 287.22000001906815
40900, 44.869527882505984, 1470530.271676025, 287.32998192688063
41000, 44.753489744703735, 1475011.4221815036, 287.4394118437004
41100, 44.63750415306146, 1479480.9713768961, 287.5482925686768
41200, 44.52158576542644, 1483938.9252526362, 287.6566269166019
41300, 44.405748891061876, 1488385.2912474736, 287.7644177169067
41400, 44.2900074950831, 1492820.0782138386, 287.87166781268314
41500, 44.17437520292684, 1497243.2963836563, 287.97838005972676
41600, 44.058865304850194, 1501654.9573345943, 288.08455732560253
41700, 43.94349076045407, 1506055.073956778, 288.19020248873227
41800, 43.82826420322781, 1510443.6604199482, 288.2953184375043
41900, 43.71319794511061, 1514820.7321410798, 288.39990806940415
42000, 43.59830398106598, 1519186.3057524534, 288.50397429016704
42100, 43.48359399366597, 1523540.3990701898, 288.607520012951
42200, 43.369079357681386, 1527883.0310632375, 288.7105481575303
42300, 43.25477114467468, 1532214.2218228239, 288.8130616495103
42400, 43.14068012759242, 1536533.9925323632, 288.9150634195614
42500, 43.02681678535438, 1540842.3654378254, 289.0165564026737
42600, 42.91319130743627, 1545139.363818561, 289.1175435374301
42700, 42.7998135984429, 1549425.0119585881, 289.21802776530006
42800, 42.68669328267011, 1553699.3351183296, 289.3180120299511
42900, 42.57383970865176, 1557962.359506816, 289.4174992765796
43000, 42.461261953690425, 1562214.1122543255, 289.5164924512594
43100, 42.348968828368506, 1566454.6213854994, 289.61499450030965
43200, 42.23696888103864, 1570683.915792885, 289.7130083696788
43300, 42.12527040229033, 1574902.0252109412, 289.8105370043472
43400, 42.01388142939163, 1579108.9801904813, 289.9075833477469
43500, 41.902809750703376, 1583304.812073565, 290.00415034119715
43600, 41.79206291006486, 1587489.5529688236, 290.10024092335834
43700, 41.681648211148755, 1591663.235727231, 290.19585802970005
43800, 41.57157272178396, 1595825.8939182959, 290.29100459198713
43900, 41.461843278244814, 1599977.5618067011, 290.3856835377802
44000, 41.35246648950566, 1604118.274329353, 290.47989778995156
44100, 41.24344874145876, 1608248.0670728688, 290.57365026621727
44200, 41.13479620109509, 1612366.9762514725, 290.66694387868273
44300, 41.026514820646234, 1616475.0386853183, 290.7597815334037
44400, 40.918610341687156, 1620572.2917792152, 290.85216612996106
44500, 40.81108829919791, 1624658.7735017634, 290.9441005610497
44600, 40.703954025583954, 1628734.5223649037, 291.0355877120817
44700, 40.59721265465445, 1632799.5774038523, 291.1266304608013
44800, 40.490869125557005, 1636853.9781574416, 291.2172316769151
44900, 40.3849281866692, 1640897.7646488457, 291.3073942217333
45000, 40.279394399445124, 1644930.9773667008, 291.3971209478249
45100, 40.17427214221731, 1648953.6572466008, 291.48641469868403
45200, 40.069565613953216, 1652965.8456529712, 291.57527830840934
45300, 39.96527883796533, 1656967.5843613246, 291.66371460139464
45400, 39.86141566557553, 1660958.9155408717, 291.7517263920312
45500, 39.75797977973217, 1664939.8817375072, 291.83931648442126
45600, 39.65497469858041, 1668910.5258571536, 291.9264876721031
45700, 39.552403778985486, 1672870.8911494508, 292.01324273778584
45800, 39.45027022000795, 1676821.0211918093, 292.0995844530957
45900, 39.34857706633181, 1680760.9598737974, 292.18551557833234
46000, 39.24732721164469, 1684690.751381873, 292.27103886223506
46100, 39.14652340196983, 1688610.4401844533, 292.35615704175905
